Identity,Message_title,Message_body,Event_Captured_DT,PUSH_IMPRESSION,Notification_Clicked
16926,"Dear Customer,",Check your Flexi account for your available limit.,2025-04-23T15:01:57.847Z,1,0
16927,"Dear Customer,",Check your Flexi account for your available limit.,2025-04-23T15:01:57.847Z,1,0
16928,"Dear Customer,",Check your Flexi account for your available limit.,2025-04-23T15:01:57.847Z,1,0
16929,"Dear Customer,",Check your Flexi account for your available limit.,2025-04-23T15:01:57.847Z,1,0
16930,"Dear Customer,",Check your Flexi account for your available limit.,2025-04-23T15:01:57.847Z,1,0
16931,"Dear Customer,",Check your Flexi account for your available limit.,2025-04-23T15:01:57.847Z,1,0
16932,"Dear Customer,",Check your Flexi account for your available limit.,2025-04-23T15:01:57.847Z,1,0
16933,"Dear Customer,",Check your Flexi account for your available limit.,2025-04-23T15:01:57.847Z,1,0
16934,"Dear Customer,",Check your Flexi account for your available limit.,2025-04-23T15:01:57.847Z,1,0
16935,"Dear Customer,",Check your Flexi account for your available limit.,2025-04-23T15:01:57.847Z,1,0
16936,"Dear Customer,",Check your Flexi account for your available limit.,2025-04-23T15:01:57.847Z,1,0
16937,"Dear Customer,",Check your Flexi account for your available limit.,2025-04-23T15:01:57.847Z,1,0
16938,"Dear Customer,",Check your Flexi account for your available limit.,2025-04-23T15:01:57.847Z,1,0
16939,"Dear Customer,",Check your Flexi account for your available limit.,2025-04-23T15:01:57.847Z,1,0
16940,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T14:55:06.083Z,1,0
16941,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T14:55:06.083Z,1,0
16942,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T14:55:06.083Z,1,0
16943,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T14:55:06.083Z,1,0
16944,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T14:55:06.083Z,1,0
16945,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T14:55:06.083Z,1,0
16946,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T14:55:06.083Z,1,0
16947,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T14:55:06.083Z,1,0
16948,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T14:55:06.083Z,1,0
16949,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T14:55:06.083Z,1,0
16950,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T14:55:06.083Z,1,0
16951,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T14:55:06.083Z,1,0
16952,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T14:55:06.083Z,1,0
16953,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T14:55:06.083Z,1,0
16954,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T14:55:06.083Z,1,0
16955,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T14:55:06.083Z,1,0
16956,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T14:55:06.083Z,1,0
16957,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T14:55:06.083Z,1,0
16958,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T14:55:06.083Z,1,0
16959,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T14:55:06.083Z,1,0
16960,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T14:55:06.083Z,1,0
16961,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T14:55:06.083Z,1,0
16962,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T14:55:06.083Z,1,0
16963,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T14:55:06.083Z,1,0
16964,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T14:55:06.083Z,1,0
16965,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T14:55:06.083Z,1,0
16966,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T14:55:06.083Z,1,0
16967,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T14:55:06.083Z,1,0
16968,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T14:55:06.083Z,1,0
16969,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T14:55:06.083Z,1,0
16970,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T14:55:06.083Z,1,0
16971,Skip Waiting at a branch,Advance EMI at your finger tip!,2025-04-25T21:18:51.499Z,1,0
16972,Update!,"Your registered email id is successfully updated. For any query, click here.",2025-04-18T15:11:37.683Z,1,0
16973,🛑Don’t let small issues stop you!,"💬 Tap Help & Support for instant solutions.
🕒 कभी भी, कहीं भी – हम आपकी मदद के लिए तैयार हैं!",2025-04-25T13:16:11.105Z,1,0
16974,💡 Never miss a bill again!,📱Recharge & pay bills instantly with just a few taps.,2025-05-13T10:56:38.396Z,1,0
16975,💡 Never miss a bill again!,📱Recharge & pay bills instantly with just a few taps.,2025-05-13T10:56:36.443Z,1,0
16976,Do not pay on personal a/cs ⚠,Dear Kondru Sailaja Do not transfer any payment to our associate/employee on personal account/wallet. BFL will not be responsible for any loss suffered.,2025-05-12T17:29:02.165Z,1,0
16977,⏰ Don't Forget! Your Payment is Past Due,You are yet to make payment for your pending overdues. Late payment/Non-payment will impact your CIBIL score. Click to pay now. *Ignore if paid,2025-05-12T17:37:24.198Z,1,0
16978,⏰ Don't Forget! Your Payment is Past Due,You are yet to make payment for your pending overdues. Late payment/Non-payment will impact your CIBIL score. Click to pay now. *Ignore if paid,2025-05-12T17:37:24.198Z,1,0
16979,⏰ Don't Forget! Your Payment is Past Due,You are yet to make payment for your pending overdues. Late payment/Non-payment will impact your CIBIL score. Click to pay now. *Ignore if paid,2025-05-12T17:37:24.198Z,1,0
16980,⏰ Don't Forget! Your Payment is Past Due,You are yet to make payment for your pending overdues. Late payment/Non-payment will impact your CIBIL score. Click to pay now. *Ignore if paid,2025-05-12T17:37:24.198Z,1,0
16981,⏰ Don't Forget! Your Payment is Past Due,You are yet to make payment for your pending overdues. Late payment/Non-payment will impact your CIBIL score. Click to pay now. *Ignore if paid,2025-05-12T17:37:24.198Z,1,0
16982,⏰ Don't Forget! Your Payment is Past Due,You are yet to make payment for your pending overdues. Late payment/Non-payment will impact your CIBIL score. Click to pay now. *Ignore if paid,2025-05-12T17:37:24.198Z,1,0
16983,⏰ Don't Forget! Your Payment is Past Due,You are yet to make payment for your pending overdues. Late payment/Non-payment will impact your CIBIL score. Click to pay now. *Ignore if paid,2025-05-12T17:37:24.198Z,1,0
16984,⏰ Don't Forget! Your Payment is Past Due,You are yet to make payment for your pending overdues. Late payment/Non-payment will impact your CIBIL score. Click to pay now. *Ignore if paid,2025-05-12T17:37:24.198Z,1,0
16985,⏰ Don't Forget! Your Payment is Past Due,You are yet to make payment for your pending overdues. Late payment/Non-payment will impact your CIBIL score. Click to pay now. *Ignore if paid,2025-05-12T17:37:24.198Z,1,0
16986,Consent Required!,"Tap to provide your consent for KYC, CIBIL check, E-mandate registration and Account Aggregator to process your Personal Loan request. Click to download our app.",2025-04-25T11:21:45.539Z,1,0
16987,Attention! Loan Closed!✅,"Your loan a/c availed is closed. To download the No Dues Certificate (NDC), please tap here.",2025-05-02T19:01:49.468Z,1,0
16988,🔄 Ensure Smooth Communication – Keep Profile Updated,🏠 कृपया सुनिश्चित करें कि आपका रेजिडेंशियल एड्रेस सही है!,2025-04-22T18:54:45.749Z,1,0
16989,Loan Update!,"Click to accept Loan terms document updated in My Orders section. Please note that the commercials in loan terms document are final and will supersede any verbal/written commitments. For query, connect our executive at store.",2025-04-29T12:43:15.845Z,1,0
16990,Loan Update!,"Click to accept Loan terms document updated in My Orders section. Please note that the commercials in loan terms document are final and will supersede any verbal/written commitments. For query, connect our executive at store.",2025-04-29T12:37:07.841Z,1,0
16991,Loan Update!,"Click to accept Loan terms document updated in My Orders section. Please note that the commercials in loan terms document are final and will supersede any verbal/written commitments. For query, connect our executive at store.",2025-04-29T12:40:15.104Z,1,0
16992,Loan Update!,"Click to accept Loan terms document updated in My Orders section. Please note that the commercials in loan terms document are final and will supersede any verbal/written commitments. For query, connect our executive at store.",2025-04-29T12:47:02.386Z,1,0
16993,Loan Update!,"Click to accept Loan terms document updated in My Orders section. Please note that the commercials in loan terms document are final and will supersede any verbal/written commitments. For query, connect our executive at store.",2025-04-29T12:36:48.004Z,1,0
16994,😬 EMI Missed? No worries – pay now in 1 tap.,"EMI चूक गया? कोई बात नहीं – अभी भुगतान करें। 💳
Ignore if already paid.",2025-05-05T17:54:43.366Z,1,0
16995,Welcome!,"You can easily view your product information in just a single click.
Tap to know more about your recent purchased Insurance & VAS related benefits.",2025-04-18T18:59:11.732Z,1,0
16996,🛍️That shopping deal might be a scam.,Use your EMI Card only on trusted websites with secure payment gateways.,2025-04-30T11:02:17.888Z,1,0
16997,🛍️That shopping deal might be a scam.,Use your EMI Card only on trusted websites with secure payment gateways.,2025-04-30T11:09:51.197Z,1,0
16998,🛍️That shopping deal might be a scam.,Use your EMI Card only on trusted websites with secure payment gateways.,2025-04-30T11:09:50.153Z,1,0
16999,Skip Waiting at a branch,Advance EMI at your finger tip!,2025-04-25T21:22:48.197Z,1,0
17000,🔄 Ensure Smooth Communication – Keep Profile Updated,🏠 कृपया सुनिश्चित करें कि आपका रेजिडेंशियल एड्रेस सही है!,2025-04-22T18:57:00.567Z,1,0
17001,🔄 Ensure Smooth Communication – Keep Profile Updated,🏠 कृपया सुनिश्चित करें कि आपका रेजिडेंशियल एड्रेस सही है!,2025-04-22T18:56:42.241Z,1,0
17002,🔄 Ensure Smooth Communication – Keep Profile Updated,🏠 कृपया सुनिश्चित करें कि आपका रेजिडेंशियल एड्रेस सही है!,2025-04-22T18:56:56.523Z,1,0
17003,😁Unlock Your Bajaj Prime Advantage!,📲बजाज प्राइम के लाभ अनलॉक करें - बस एक क्लिक में!✨,2025-04-17T09:47:05.961Z,1,0
17004,🛍️That shopping deal might be a scam.,Use your EMI Card only on trusted websites with secure payment gateways.,2025-04-30T11:09:02.04Z,1,0
17005,💳 Check Your EMI Card Limit!,📲 अभी जानें अपने EMI कार्ड की लिमिट और करें बेझिझक ख़रीदारी!,2025-04-19T19:09:10.728Z,1,0
17006,😁Unlock Your Bajaj Prime Advantage!,📲बजाज प्राइम के लाभ अनलॉक करें - बस एक क्लिक में!✨,2025-04-17T09:52:50.502Z,1,0
17007,😁Unlock Your Bajaj Prime Advantage!,📲बजाज प्राइम के लाभ अनलॉक करें - बस एक क्लिक में!✨,2025-04-17T09:52:45.455Z,1,0
17008,⏰ Don't Forget! Your Payment is Past Due,You are yet to make payment for your pending overdues. Late payment/Non-payment will impact your CIBIL score. Click to pay now. *Ignore if paid,2025-05-09T14:27:08.91Z,1,0
17009,⏰ Don't Forget! Your Payment is Past Due,You are yet to make payment for your pending overdues. Late payment/Non-payment will impact your CIBIL score. Click to pay now. *Ignore if paid,2025-05-09T14:27:08.91Z,1,0
17010,⏰ Don't Forget! Your Payment is Past Due,You are yet to make payment for your pending overdues. Late payment/Non-payment will impact your CIBIL score. Click to pay now. *Ignore if paid,2025-05-09T14:27:08.91Z,1,0
17011,⏰ Don't Forget! Your Payment is Past Due,You are yet to make payment for your pending overdues. Late payment/Non-payment will impact your CIBIL score. Click to pay now. *Ignore if paid,2025-05-09T14:27:08.91Z,1,0
17012,⏰ Don't Forget! Your Payment is Past Due,You are yet to make payment for your pending overdues. Late payment/Non-payment will impact your CIBIL score. Click to pay now. *Ignore if paid,2025-05-09T14:27:08.91Z,1,0
17013,⏰ Don't Forget! Your Payment is Past Due,You are yet to make payment for your pending overdues. Late payment/Non-payment will impact your CIBIL score. Click to pay now. *Ignore if paid,2025-05-09T14:27:08.91Z,1,0
