Identity,Message_title,Message_body,Event_Captured_DT,PUSH_IMPRESSION,Notification_Clicked,Bussiness
16294,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-30T18:53:43.686Z,1,0,LI
16295,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-30T18:53:43.686Z,1,0,PL
16296,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-30T18:53:43.686Z,1,0,FD
16297,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-30T18:53:43.686Z,1,0,LI
16298,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-25T20:18:21.739Z,1,0,PL
16299,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-25T20:18:21.739Z,1,0,FD
16300,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-25T20:18:21.739Z,1,0,LI
16301,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-25T20:18:21.739Z,1,0,PL
16302,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-25T20:18:21.739Z,1,0,FD
16303,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-25T20:18:21.739Z,1,0,LI
16304,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-25T20:18:21.739Z,1,0,PL
16305,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-25T20:18:21.739Z,1,0,FD
16306,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-25T20:18:21.739Z,1,0,LI
16307,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-25T20:18:21.739Z,1,0,PL
16308,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-25T20:18:21.739Z,1,0,FD
16309,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-26T17:15:51.636Z,1,0,LI
16310,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-26T17:15:51.636Z,1,0,PL
16311,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-26T17:15:51.636Z,1,0,FD
16312,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-26T17:15:51.636Z,1,0,LI
16313,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-26T17:15:51.636Z,1,0,PL
16314,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-26T17:15:51.636Z,1,0,FD
16315,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-26T17:15:51.636Z,1,0,LI
16316,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-26T17:15:51.636Z,1,0,PL
16317,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-26T17:15:51.636Z,1,0,FD
16318,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-26T17:15:51.636Z,1,0,LI
16319,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-26T17:15:51.636Z,1,0,PL
16320,Stay ahead of deadlines!,"Clear your outstanding dues before they impact your credit health. Click to pay now!
*Ignore if paid",2025-04-18T20:15:51.894Z,1,0,FD
16321,Stay ahead of deadlines!,"Clear your outstanding dues before they impact your credit health. Click to pay now!
*Ignore if paid",2025-04-18T20:15:51.894Z,1,0,LI
16322,Stay ahead of deadlines!,"Clear your outstanding dues before they impact your credit health. Click to pay now!
*Ignore if paid",2025-04-18T20:15:51.894Z,1,0,PL
16323,Stay ahead of deadlines!,"Clear your outstanding dues before they impact your credit health. Click to pay now!
*Ignore if paid",2025-04-18T20:15:51.894Z,1,0,FD
16324,Stay ahead of deadlines!,"Clear your outstanding dues before they impact your credit health. Click to pay now!
*Ignore if paid",2025-04-18T20:15:51.894Z,1,0,LI
16325,Stay ahead of deadlines!,"Clear your outstanding dues before they impact your credit health. Click to pay now!
*Ignore if paid",2025-04-18T20:15:51.894Z,1,0,PL
16326,Stay ahead of deadlines!,"Clear your outstanding dues before they impact your credit health. Click to pay now!
*Ignore if paid",2025-04-18T20:15:51.894Z,1,0,FD
16327,Stay ahead of deadlines!,"Clear your outstanding dues before they impact your credit health. Click to pay now!
*Ignore if paid",2025-04-18T20:15:51.894Z,1,0,LI
16328,Stay ahead of deadlines!,"Clear your outstanding dues before they impact your credit health. Click to pay now!
*Ignore if paid",2025-04-18T20:15:51.894Z,1,0,PL
16329,Stay ahead of deadlines!,"Clear your outstanding dues before they impact your credit health. Click to pay now!
*Ignore if paid",2025-04-18T20:15:51.894Z,1,0,FD
16330,Stay ahead of deadlines!,"Clear your outstanding dues before they impact your credit health. Click to pay now!
*Ignore if paid",2025-04-18T20:15:51.894Z,1,0,LI
16331,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-30T23:15:49.488Z,1,0,PL
16332,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-30T23:15:49.488Z,1,0,FD
16333,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-30T23:15:49.488Z,1,0,LI
16334,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-30T23:15:49.488Z,1,0,PL
16335,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-30T23:15:49.488Z,1,0,FD
16336,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-30T23:15:49.488Z,1,0,LI
16337,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-30T23:15:49.488Z,1,0,PL
16338,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-30T23:15:49.488Z,1,0,FD
16339,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-30T23:15:49.488Z,1,0,LI
16340,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-30T23:15:49.488Z,1,0,PL
16341,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-30T23:15:49.488Z,1,0,FD
16342,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-29T17:14:30.021Z,1,0,LI
16343,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-29T17:14:30.021Z,1,0,PL
16344,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-29T17:14:30.021Z,1,0,FD
16345,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-29T17:14:30.021Z,1,0,LI
16346,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-29T17:14:30.021Z,1,0,PL
16347,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-29T17:14:30.021Z,1,0,FD
16348,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-29T17:14:30.021Z,1,0,LI
16349,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-29T17:14:30.021Z,1,0,PL
16350,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-29T17:14:30.021Z,1,0,FD
16351,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-29T17:14:30.021Z,1,0,LI
16352,Late payments= Impact on CIBIL,EMI for the month of <month> is still pending. Pay now and maintain your CIBIL score. *Ignore if paid,2025-04-29T17:14:30.021Z,1,0,PL
16353,😁Unlock Your Bajaj Prime Advantage!,📲बजाज प्राइम के लाभ अनलॉक करें - बस एक क्लिक में!✨,2025-04-17T09:55:34.605Z,1,0,FD
16354,🛍️That shopping deal might be a scam.,Use your EMI Card only on trusted websites with secure payment gateways.,2025-04-30T11:05:16.112Z,1,0,LI
16355,💡 Never miss a bill again!,📱Recharge & pay bills instantly with just a few taps.,2025-05-12T20:25:33.224Z,1,0,PL
16356,Quick Access to Your Loan Details! आपके ऋण विवरण तक त्वरित पहुँच 📊,Your installment was successfully received! Click here to check your SOA.📄आपकी किस्त सफलतापूर्वक प्राप्त हो गई है! अपने SOA को देखने के लिए यहां क्लिक करें।📄,2025-05-04T16:53:13.897Z,1,0,FD
16357,Welcome!,"You can easily view your product information in just a single click.
Tap to know more about your recent purchased Insurance & VAS related benefits.",2025-04-18T18:58:11.914Z,1,0,LI
16358,Quick Access to Your Loan Details! आपके ऋण विवरण तक त्वरित पहुँच 📊,Your installment was successfully received! Click here to check your SOA.📄आपकी किस्त सफलतापूर्वक प्राप्त हो गई है! अपने SOA को देखने के लिए यहां क्लिक करें।📄,2025-05-04T15:54:50.803Z,1,0,PL
16359,Quick Access to Your Loan Details! आपके ऋण विवरण तक त्वरित पहुँच 📊,Your installment was successfully received! Click here to check your SOA.📄आपकी किस्त सफलतापूर्वक प्राप्त हो गई है! अपने SOA को देखने के लिए यहां क्लिक करें।📄,2025-05-04T15:54:50.803Z,1,0,FD
